state,county,Barack Obama,Mitt Romney,Other_2012,Total Votes_2012,Winner_2012,Margin_2012,Donald Trump,Hillary Clinton,Other_2016,Total Votes_2016,Winner_2016,Margin_2016,Total_Votes_Percent_Change
North Carolina,Granville,13598,12405,272,26275,Barack Obama,1193,13591,12909,853,27353,Donald Trump,682,4.1
North Carolina,Greene,3778,4411,47,8236,Mitt Romney,633,4374,3605,116,8095,Donald Trump,769,-1.71
North Carolina,Guilford,146365,104789,2698,253852,Barack Obama,41576,98062,149248,10095,257405,Hillary Clinton,51186,1.4
North Carolina,Halifax,17176,8763,140,26079,Barack Obama,8413,9031,15748,388,25167,Hillary Clinton,6717,-3.5
North Carolina,Harnett,17331,25565,519,43415,Mitt Romney,8234,27614,16737,1714,46065,Donald Trump,10877,6.1
North Carolina,Haywood,11833,15633,508,27974,Mitt Romney,3800,18929,10473,1325,30727,Donald Trump,8456,9.84
North Carolina,Henderson,18642,32994,756,52392,Mitt Romney,14352,35809,19827,2540,58176,Donald Trump,15982,11.04
North Carolina,Hertford,7843,3007,68,10918,Barack Obama,4836,3099,6910,177,10186,Hillary Clinton,3811,-6.7
North Carolina,Hoke,10076,6819,194,17089,Barack Obama,3257,7760,9726,744,18230,Hillary Clinton,1966,6.68
North Carolina,Hyde,1163,1193,27,2383,Mitt Romney,30,1288,965,51,2304,Donald Trump,323,-3.32
North Carolina,Iredell,26076,49299,990,76365,Mitt Romney,23223,54754,24734,3079,82567,Donald Trump,30020,8.12
North Carolina,Jackson,8095,8254,352,16701,Mitt Romney,159,9870,7713,1130,18713,Donald Trump,2157,12.05
North Carolina,Johnston,27290,48427,974,76691,Mitt Romney,21137,54372,28362,3175,85909,Donald Trump,26010,12.02
North Carolina,Jones,2352,2837,41,5230,Mitt Romney,485,2974,2065,96,5135,Donald Trump,909,-1.82
North Carolina,Lee,10801,13158,280,24239,Mitt Romney,2357,13712,10469,903,25084,Donald Trump,3243,3.49
North Carolina,Lenoir,13948,13980,158,28086,Mitt Romney,32,13613,12634,560,26807,Donald Trump,979,-4.55
North Carolina,Lincoln,11024,25267,484,36775,Mitt Romney,14243,28806,9897,1320,40023,Donald Trump,18909,8.83
North Carolina,Macon,5712,10835,314,16861,Mitt Romney,5123,12127,4876,731,17734,Donald Trump,7251,5.18
North Carolina,Madison,4484,5404,225,10113,Mitt Romney,920,6783,3926,560,11269,Donald Trump,2857,11.43
North Carolina,Martin,6583,5995,74,12652,Barack Obama,588,5897,5846,221,11964,Donald Trump,51,-5.44
North Carolina,McDowell,6031,11775,293,18099,Mitt Romney,5744,14568,4667,640,19875,Donald Trump,9901,9.81
North Carolina,Mecklenburg,272262,171668,4970,448900,Barack Obama,100594,155518,294562,22777,472857,Hillary Clinton,139044,5.34
North Carolina,Mitchell,1838,5806,121,7765,Mitt Romney,3968,6282,1596,218,8096,Donald Trump,4686,4.26
North Carolina,Montgomery,4706,6404,121,11231,Mitt Romney,1698,7130,4150,260,11540,Donald Trump,2980,2.75
North Carolina,Moore,16505,29495,415,46415,Mitt Romney,12990,30490,16329,1873,48692,Donald Trump,14161,4.91
North Carolina,Nash,24313,23842,337,48492,Barack Obama,471,23319,23235,1111,47665,Donald Trump,84,-1.71
North Carolina,New Hanover,48668,53385,1575,103628,Mitt Romney,4717,55344,50979,5582,111905,Donald Trump,4365,7.99
North Carolina,Northampton,7232,3483,41,10756,Barack Obama,3749,3582,6144,122,9848,Hillary Clinton,2562,-8.44
North Carolina,Onslow,18490,32243,702,51435,Mitt Romney,13753,37122,17514,2499,57135,Donald Trump,19608,11.08
North Carolina,Orange,53901,21539,1317,76757,Barack Obama,32362,18557,59923,3860,82340,Hillary Clinton,41366,7.27
North Carolina,Pamlico,2647,4051,64,6762,Mitt Romney,1404,4258,2448,164,6870,Donald Trump,1810,1.6
North Carolina,Pasquotank,10282,7633,192,18107,Barack Obama,2649,8180,8615,596,17391,Hillary Clinton,435,-3.95
North Carolina,Pender,9632,14617,278,24527,Mitt Romney,4985,17639,9354,892,27885,Donald Trump,8285,13.69
North Carolina,Perquimans,2759,3822,71,6652,Mitt Romney,1063,4177,2319,212,6708,Donald Trump,1858,0.84
North Carolina,Person,8418,10496,192,19106,Mitt Romney,2078,11185,7833,597,19615,Donald Trump,3352,2.66
North Carolina,Pitt,41843,36214,799,78856,Barack Obama,5629,35691,41824,3012,80527,Hillary Clinton,6133,2.12
North Carolina,Polk,4013,6236,140,10389,Mitt Romney,2223,6768,3735,431,10934,Donald Trump,3033,5.25
North Carolina,Randolph,14773,45160,782,60715,Mitt Romney,30387,49430,13194,1951,64575,Donald Trump,36236,6.36
North Carolina,Richmond,9904,9332,181,19417,Barack Obama,572,10383,8501,444,19328,Donald Trump,1882,-0.46
North Carolina,Robeson,24988,17510,448,42946,Barack Obama,7478,20762,19016,1080,40858,Donald Trump,1746,-4.86
North Carolina,Rockingham,16351,25227,442,42020,Mitt Romney,8876,26830,14228,1220,42278,Donald Trump,12602,0.61
North Carolina,Rowan,22650,38775,887,62312,Mitt Romney,16125,42810,19400,2159,64369,Donald Trump,23410,3.3
North Carolina,Rutherford,9374,18954,374,28702,Mitt Romney,9580,21871,7512,924,30307,Donald Trump,14359,5.59
North Carolina,Sampson,11566,14422,186,26174,Mitt Romney,2856,14838,10547,543,25928,Donald Trump,4291,-0.94
North Carolina,Scotland,8215,5831,110,14156,Barack Obama,2384,6256,7319,353,13928,Hillary Clinton,1063,-1.61
North Carolina,Stanly,8431,19904,382,28717,Mitt Romney,11473,21964,7094,859,29917,Donald Trump,14870,4.18
North Carolina,Stokes,6018,15237,364,21619,Mitt Romney,9219,17116,4665,769,22550,Donald Trump,12451,4.31
North Carolina,Surry,9112,19923,435,29470,Mitt Romney,10811,23671,7488,1037,32196,Donald Trump,16183,9.25
North Carolina,Swain,2618,2976,134,5728,Mitt Romney,358,3565,2196,363,6124,Donald Trump,1369,6.91
North Carolina,Transylvania,6826,9634,303,16763,Mitt Romney,2808,10520,6558,791,17869,Donald Trump,3962,6.6
North Carolina,Tyrrell,837,930,16,1783,Mitt Romney,93,975,720,44,1739,Donald Trump,255,-2.47
North Carolina,Union,32473,61107,1148,94728,Mitt Romney,28634,66707,34337,4666,105710,Donald Trump,32370,11.59
North Carolina,Vance,13323,7429,102,20854,Barack Obama,5894,7332,12229,416,19977,Hillary Clinton,4897,-4.21
North Carolina,Wake,267262,211596,7569,486427,Barack Obama,55666,196082,302736,28806,527624,Hillary Clinton,106654,8.47
North Carolina,Warren,6978,3140,44,10162,Barack Obama,3838,3214,6413,215,9842,Hillary Clinton,3199,-3.15
North Carolina,Washington,3833,2622,44,6499,Barack Obama,1211,2564,3510,91,6165,Hillary Clinton,946,-5.14
North Carolina,Watauga,13002,13861,811,27674,Mitt Romney,859,13697,14138,2150,29985,Hillary Clinton,441,8.35
North Carolina,Wayne,23314,27641,397,51352,Mitt Romney,4327,27540,21770,1379,50689,Donald Trump,5770,-1.29
North Carolina,Wilkes,8148,20515,482,29145,Mitt Romney,12367,23752,6638,906,31296,Donald Trump,17114,7.38
North Carolina,Wilson,20875,17954,280,39109,Barack Obama,2921,17531,19663,941,38135,Hillary Clinton,2132,-2.49
North Carolina,Yadkin,3957,12578,278,16813,Mitt Romney,8621,13880,3160,584,17624,Donald Trump,10720,4.82
North Carolina,Yancey,3981,5278,192,9451,Mitt Romney,1297,6385,3196,379,9960,Donald Trump,3189,5.39
North Dakota,Adams,328,918,40,1286,Mitt Romney,590,909,216,93,1218,Donald Trump,693,-5.29
North Dakota,Barnes,2394,2964,164,5522,Mitt Romney,570,3160,1597,587,5344,Donald Trump,1563,-3.22
North Dakota,Benson,1235,868,54,2157,Barack Obama,367,929,842,240,2011,Donald Trump,87,-6.77
North Dakota,Billings,89,472,17,578,Mitt Romney,383,495,59,51,605,Donald Trump,436,4.67
North Dakota,Bottineau,1183,2280,92,3555,Mitt Romney,1097,2494,736,264,3494,Donald Trump,1758,-1.72
North Dakota,Bowman,414,1280,43,1737,Mitt Romney,866,1446,227,114,1787,Donald Trump,1219,2.88
North Dakota,Burke,230,769,24,1023,Mitt Romney,539,895,119,38,1052,Donald Trump,776,2.83
North Dakota,Burleigh,14122,27951,1314,43387,Mitt Romney,13829,32532,10881,4566,47979,Donald Trump,21651,10.58
North Dakota,Cass,34712,36855,2288,73855,Mitt Romney,2143,39816,31361,9644,80821,Donald Trump,8455,9.43
North Dakota,Cavalier,818,1195,56,2069,Mitt Romney,377,1357,476,173,2006,Donald Trump,881,-3.04
North Dakota,Dickey,853,1610,72,2535,Mitt Romney,757,1667,554,186,2407,Donald Trump,1113,-5.05
North Dakota,Divide,385,733,44,1162,Mitt Romney,348,867,245,107,1219,Donald Trump,622,4.91
North Dakota,Dunn,508,1506,20,2034,Mitt Romney,998,1771,358,114,2243,Donald Trump,1413,10.28
North Dakota,Eddy,486,634,37,1157,Mitt Romney,148,791,355,85,1231,Donald Trump,436,6.4
North Dakota,Emmons,383,1435,66,1884,Mitt Romney,1052,1677,215,89,1981,Donald Trump,1462,5.15
North Dakota,Foster,607,1030,45,1682,Mitt Romney,423,1241,347,131,1719,Donald Trump,894,2.2
North Dakota,Golden Valley,162,742,24,928,Mitt Romney,580,796,99,62,957,Donald Trump,697,3.12
North Dakota,Grand Forks,14032,15060,937,30029,Mitt Romney,1028,16340,10851,3174,30365,Donald Trump,5489,1.12
North Dakota,Grant,334,1025,54,1413,Mitt Romney,691,1108,185,88,1381,Donald Trump,923,-2.26
North Dakota,Griggs,536,771,36,1343,Mitt Romney,235,847,298,120,1265,Donald Trump,549,-5.81
North Dakota,Hettinger,313,1000,49,1362,Mitt Romney,687,1050,168,78,1296,Donald Trump,882,-4.85
North Dakota,Kidder,393,870,65,1328,Mitt Romney,477,1111,179,86,1376,Donald Trump,932,3.61
North Dakota,LaMoure,740,1377,77,2194,Mitt Romney,637,1481,502,168,2151,Donald Trump,979,-1.96
North Dakota,Logan,232,810,31,1073,Mitt Romney,578,888,114,65,1067,Donald Trump,774,-0.56
North Dakota,McHenry,943,1678,91,2712,Mitt Romney,735,2050,490,280,2820,Donald Trump,1560,3.98
North Dakota,McIntosh,459,1035,36,1530,Mitt Romney,576,1100,235,111,1446,Donald Trump,865,-5.49
North Dakota,McKenzie,927,2458,66,3451,Mitt Romney,1531,3670,698,304,4672,Donald Trump,2972,35.38
North Dakota,McLean,1670,3141,127,4938,Mitt Romney,1471,3860,1081,374,5315,Donald Trump,2779,7.63
North Dakota,Mercer,1166,3152,137,4455,Mitt Romney,1986,3759,621,302,4682,Donald Trump,3138,5.1
North Dakota,Morton,4469,8680,464,13613,Mitt Romney,4211,11336,3080,1416,15832,Donald Trump,8256,16.3
North Dakota,Mountrail,1403,1962,92,3457,Mitt Romney,559,2582,1220,304,4106,Donald Trump,1362,18.77
North Dakota,Nelson,767,865,46,1678,Mitt Romney,98,1025,536,156,1717,Donald Trump,489,2.32
North Dakota,Oliver,281,693,39,1013,Mitt Romney,412,830,119,68,1017,Donald Trump,711,0.39
North Dakota,Pembina,1253,1899,103,3255,Mitt Romney,646,2208,681,264,3153,Donald Trump,1527,-3.13
North Dakota,Pierce,660,1465,53,2178,Mitt Romney,805,1437,431,203,2071,Donald Trump,1006,-4.91
North Dakota,Ramsey,2164,2665,170,4999,Mitt Romney,501,3217,1505,583,5305,Donald Trump,1712,6.12
North Dakota,Ransom,1343,1009,73,2425,Barack Obama,334,1210,838,311,2359,Donald Trump,372,-2.72
North Dakota,Renville,398,851,29,1278,Mitt Romney,453,993,201,99,1293,Donald Trump,792,1.17
North Dakota,Richland,3198,4229,186,7613,Mitt Romney,1031,4767,2064,761,7592,Donald Trump,2703,-0.28
North Dakota,Rolette,3353,1092,107,4552,Barack Obama,2261,1217,2099,439,3755,Hillary Clinton,882,-17.51
North Dakota,Sargent,1075,879,53,2007,Barack Obama,196,1088,694,215,1997,Donald Trump,394,-0.5
North Dakota,Sheridan,163,642,17,822,Mitt Romney,479,650,95,42,787,Donald Trump,555,-4.26
North Dakota,Sioux,900,225,19,1144,Barack Obama,675,260,758,214,1232,Hillary Clinton,498,7.69
North Dakota,Slope,83,341,13,437,Mitt Romney,258,362,43,25,430,Donald Trump,319,-1.6
North Dakota,Stark,2812,8521,300,11633,Mitt Romney,5709,9755,1753,814,12322,Donald Trump,8002,5.92
North Dakota,Steele,518,498,26,1042,Barack Obama,20,538,361,100,999,Donald Trump,177,-4.13
North Dakota,Stutsman,3585,5685,288,9558,Mitt Romney,2100,6718,2498,939,10155,Donald Trump,4220,6.25
North Dakota,Towner,516,623,43,1182,Mitt Romney,107,733,305,119,1157,Donald Trump,428,-2.12
North Dakota,Traill,1811,1996,114,3921,Mitt Romney,185,2265,1241,427,3933,Donald Trump,1024,0.31
North Dakota,Walsh,2124,2813,159,5096,Mitt Romney,689,2995,1167,474,4636,Donald Trump,1828,-9.03
North Dakota,Ward,8441,16230,792,25463,Mitt Romney,7789,18636,5806,2970,27412,Donald Trump,12830,7.65
North Dakota,Wells,673,1654,52,2379,Mitt Romney,981,1796,419,168,2383,Donald Trump,1377,0.17
North Dakota,Williams,2322,7184,302,9808,Mitt Romney,4862,10069,1735,1003,12807,Donald Trump,8334,30.58
Ohio,Adams,3976,6865,248,11089,Mitt Romney,2889,8659,2326,374,11359,Donald Trump,6333,2.43
Ohio,Allen,17913,29502,820,48235,Mitt Romney,11589,30487,13294,2113,45894,Donald Trump,17193,-4.85
Ohio,Ashland,8281,15519,530,24330,Mitt Romney,7238,17493,5740,1357,24590,Donald Trump,11753,1.07
Ohio,Ashtabula,23803,18298,963,43064,Barack Obama,5505,23318,15577,1972,40867,Donald Trump,7741,-5.1
Ohio,Athens,18307,8543,788,27638,Barack Obama,9764,11354,16370,1719,29443,Hillary Clinton,5016,6.53
Ohio,Auglaize,5831,17169,405,23405,Mitt Romney,11338,18658,3980,989,23627,Donald Trump,14678,0.95
Ohio,Belmont,14156,16758,650,31564,Mitt Romney,2602,21108,8785,1229,31122,Donald Trump,12323,-1.4
Ohio,Brown,7107,11916,369,19392,Mitt Romney,4809,14573,4353,681,19607,Donald Trump,10220,1.11
Ohio,Butler,62388,105176,2627,170191,Mitt Romney,42788,106976,58642,8221,173839,Donald Trump,48334,2.14
Ohio,Carroll,5543,7315,404,13262,Mitt Romney,1772,9254,3154,666,13074,Donald Trump,6100,-1.42
Ohio,Champaign,7044,11045,332,18421,Mitt Romney,4001,12631,4594,879,18104,Donald Trump,8037,-1.72
Ohio,Clark,31298,31816,1030,64144,Mitt Romney,518,35205,23328,2896,61429,Donald Trump,11877,-4.23
Ohio,Clermont,30458,64208,1607,96273,Mitt Romney,33750,67518,26715,4888,99121,Donald Trump,40803,2.96
Ohio,Clinton,5791,12009,344,18144,Mitt Romney,6218,13838,4066,771,18675,Donald Trump,9772,2.93
Ohio,Columbiana,19821,25251,979,46051,Mitt Romney,5430,31676,12432,2093,46201,Donald Trump,19244,0.33
Ohio,Coshocton,6940,8390,409,15739,Mitt Romney,1450,10785,4013,754,15552,Donald Trump,6772,-1.19
Ohio,Crawford,7507,11852,444,19803,Mitt Romney,4345,13611,4625,1001,19237,Donald Trump,8986,-2.86
Ohio,Cuyahoga,447232,190651,6398,644281,Barack Obama,256581,184211,398271,21340,603822,Hillary Clinton,214060,-6.28
Ohio,Darke,6826,18108,467,25401,Mitt Romney,11282,20012,4470,1002,25484,Donald Trump,15542,0.33
Ohio,Defiance,7732,10176,380,18288,Mitt Romney,2444,11688,5368,1136,18192,Donald Trump,6320,-0.52
Ohio,Delaware,37292,60194,1275,98761,Mitt Romney,22902,57568,40872,5420,103860,Donald Trump,16696,5.16
Ohio,Erie,21793,16952,660,39405,Barack Obama,4841,19648,16057,1873,37578,Donald Trump,3591,-4.64
Ohio,Fairfield,29890,41034,1144,72068,Mitt Romney,11144,44314,24881,3718,72913,Donald Trump,19433,1.17
Ohio,Fayette,4249,6620,151,11020,Mitt Romney,2371,7995,2739,428,11162,Donald Trump,5256,1.29
Ohio,Franklin,346336,215987,8660,570983,Barack Obama,130349,199331,351198,30611,581140,Hillary Clinton,151867,1.78
Ohio,Fulton,9073,11738,457,21268,Mitt Romney,2665,13709,6069,1447,21225,Donald Trump,7640,-0.2
Ohio,Gallia,4557,7750,288,12595,Mitt Romney,3193,9822,2628,481,12931,Donald Trump,7194,2.67
Ohio,Geauga,19659,30589,749,50997,Mitt Romney,10930,30227,17569,2145,49941,Donald Trump,12658,-2.07
Ohio,Greene,32256,49819,1415,83490,Mitt Romney,17563,48540,28943,4375,81858,Donald Trump,19597,-1.95
Ohio,Guernsey,7450,8993,371,16814,Mitt Romney,1543,11445,4359,753,16557,Donald Trump,7086,-1.53
Ohio,Hamilton,219927,193326,5641,418894,Barack Obama,26601,173665,215719,19725,409109,Hillary Clinton,42054,-2.34
Ohio,Hancock,12564,22443,687,35694,Mitt Romney,9879,24183,9609,2231,36023,Donald Trump,14574,0.92
Ohio,Hardin,4619,7489,341,12449,Mitt Romney,2870,8717,2920,657,12294,Donald Trump,5797,-1.25
Ohio,Harrison,2950,4019,172,7141,Mitt Romney,1069,5098,1688,293,7079,Donald Trump,3410,-0.87
Ohio,Henry,5658,8257,321,14236,Mitt Romney,2599,9301,3756,875,13932,Donald Trump,5545,-2.14
Ohio,Highland,6049,11410,380,17839,Mitt Romney,5361,14020,3773,708,18501,Donald Trump,10247,3.71
Ohio,Hocking,6157,6285,286,12728,Mitt Romney,128,8497,3775,566,12838,Donald Trump,4722,0.86
Ohio,Holmes,2608,8702,226,11536,Mitt Romney,6094,8720,1788,546,11054,Donald Trump,6932,-4.18
Ohio,Huron,11006,13060,597,24663,Mitt Romney,2054,16226,7192,1416,24834,Donald Trump,9034,0.69
Ohio,Jackson,5166,7904,311,13381,Mitt Romney,2738,9949,3226,518,13693,Donald Trump,6723,2.33
Ohio,Jefferson,15385,17034,650,33069,Mitt Romney,1649,21117,9675,1409,32201,Donald Trump,11442,-2.62
Ohio,Knox,10470,17266,652,28388,Mitt Romney,6796,19131,8171,1385,28687,Donald Trump,10960,1.05
Ohio,Lake,57680,58744,1980,118404,Mitt Romney,1064,64255,46397,5594,116246,Donald Trump,17858,-1.82
Ohio,Lawrence,10744,14651,438,25833,Mitt Romney,3907,18689,6974,944,26607,Donald Trump,11715,3
Ohio,Licking,34201,45503,1686,81390,Mitt Romney,11302,51241,27376,4144,82761,Donald Trump,23865,1.68
Ohio,Logan,7062,13633,442,21137,Mitt Romney,6571,15957,4647,967,21571,Donald Trump,11310,2.05
Ohio,Lorain,81464,59405,2384,143253,Barack Obama,22059,66818,66949,6795,140562,Hillary Clinton,131,-1.88
Ohio,Lucas,136616,69940,3662,210218,Barack Obama,66676,75698,110833,11025,197556,Hillary Clinton,35135,-6.02
Ohio,Madison,6845,10342,330,17517,Mitt Romney,3497,11631,4779,880,17290,Donald Trump,6852,-1.3
Ohio,Mahoning,77059,42641,1610,121310,Barack Obama,34418,53616,57381,4075,115072,Hillary Clinton,3765,-5.14
Ohio,Marion,12504,14265,583,27352,Mitt Romney,1761,16961,7928,1433,26322,Donald Trump,9033,-3.77
Ohio,Medina,38785,50418,1580,90783,Mitt Romney,11633,54810,32182,4381,91373,Donald Trump,22628,0.65
Ohio,Meigs,4027,5895,296,10218,Mitt Romney,1868,7309,2260,416,9985,Donald Trump,5049,-2.28
Ohio,Mercer,4745,16561,355,21661,Mitt Romney,11816,17506,3384,836,21726,Donald Trump,14122,0.3
Ohio,Miami,16383,34606,947,51936,Mitt Romney,18223,37079,13120,2535,52734,Donald Trump,23959,1.54
Ohio,Monroe,3035,3548,199,6782,Mitt Romney,513,4868,1662,265,6795,Donald Trump,3206,0.19
Ohio,Montgomery,137139,124841,4298,266278,Barack Obama,12298,123909,122016,12376,258301,Donald Trump,1893,-3
Ohio,Morgan,2814,3179,136,6129,Mitt Romney,365,4431,1736,276,6443,Donald Trump,2695,5.12
Ohio,Morrow,5933,9865,386,16184,Mitt Romney,3932,11948,3761,839,16548,Donald Trump,8187,2.25
Ohio,Muskingum,17001,19264,820,37085,Mitt Romney,2263,24056,11123,1812,36991,Donald Trump,12933,-0.25
Ohio,Noble,2131,3563,178,5872,Mitt Romney,1432,4549,1221,243,6013,Donald Trump,3328,2.4
Ohio,Ottawa,11503,10538,415,22456,Barack Obama,965,12653,8285,1280,22218,Donald Trump,4368,-1.06
Ohio,Paulding,3538,5354,236,9128,Mitt Romney,1816,6500,2093,454,9047,Donald Trump,4407,-0.89
Ohio,Perry,7033,7627,324,14984,Mitt Romney,594,10228,4138,629,14995,Donald Trump,6090,0.07
Ohio,Pickaway,9684,14037,402,24123,Mitt Romney,4353,17076,6529,1140,24745,Donald Trump,10547,2.58
Ohio,Pike,5684,5685,212,11581,Mitt Romney,1,7902,3539,438,11879,Donald Trump,4363,2.57
Ohio,Portage,39453,35242,1544,76239,Barack Obama,4211,39971,32397,3771,76139,Donald Trump,7574,-0.13
Ohio,Preble,6211,13535,423,20169,Mitt Romney,7324,15446,4325,794,20565,Donald Trump,11121,1.96
Ohio,Putnam,4318,13721,333,18372,Mitt Romney,9403,14961,2922,884,18767,Donald Trump,12039,2.15
Ohio,Richland,22687,33867,1161,57715,Mitt Romney,11180,36590,16085,2539,55214,Donald Trump,20505,-4.33
Ohio,Ross,14569,15008,506,30083,Mitt Romney,439,18652,10356,1372,30380,Donald Trump,8296,0.99
Ohio,Sandusky,14541,13755,698,28994,Barack Obama,786,16316,9929,1799,28044,Donald Trump,6387,-3.28
Ohio,Scioto,15077,15492,592,31161,Mitt Romney,415,20550,9132,1102,30784,Donald Trump,11418,-1.21
Ohio,Seneca,11353,13243,666,25262,Mitt Romney,1890,14825,7404,1758,23987,Donald Trump,7421,-5.05
Ohio,Shelby,6343,17142,381,23866,Mitt Romney,10799,18590,4243,907,23740,Donald Trump,14347,-0.53
Ohio,Stark,89432,88581,3464,181477,Barack Obama,851,98388,68146,8705,175239,Donald Trump,30242,-3.44
Ohio,Summit,153037,111000,3674,267711,Barack Obama,42037,112026,134256,11697,257979,Hillary Clinton,22230,-3.64
Ohio,Trumbull,61672,38279,1768,101719,Barack Obama,23393,49024,43014,3991,96029,Donald Trump,6010,-5.59
Ohio,Tuscarawas,18407,22242,964,41613,Mitt Romney,3835,26918,12188,2183,41289,Donald Trump,14730,-0.78
Ohio,Union,8805,16289,473,25567,Mitt Romney,7484,18096,7718,1615,27429,Donald Trump,10378,7.28
Ohio,Van Wert,4029,9585,252,13866,Mitt Romney,5556,10469,2697,604,13770,Donald Trump,7772,-0.69
Ohio,Vinton,2436,2856,175,5467,Mitt Romney,420,3883,1351,268,5502,Donald Trump,2532,0.64
Ohio,Warren,32909,76561,1534,111004,Mitt Romney,43652,77643,33730,5894,117267,Donald Trump,43913,5.64
Ohio,Washington,11651,17284,564,29499,Mitt Romney,5633,20514,8026,1300,29840,Donald Trump,12488,1.16
Ohio,Wayne,19808,30251,1005,51064,Mitt Romney,10443,32270,15031,2552,49853,Donald Trump,17239,-2.37
Ohio,Williams,7266,10047,393,17706,Mitt Romney,2781,11939,4358,1011,17308,Donald Trump,7581,-2.25
Ohio,Wood,32802,29704,1442,63948,Barack Obama,3098,32498,27318,4525,64341,Donald Trump,5180,0.61
Ohio,Wyandot,4137,6180,255,10572,Mitt Romney,2043,7468,2515,609,10592,Donald Trump,4953,0.19
Oklahoma,Adair,2127,4381,0,6508,Mitt Romney,2254,4787,1382,344,6513,Donald Trump,3405,0.08
Oklahoma,Alfalfa,322,1761,0,2083,Mitt Romney,1439,1933,216,109,2258,Donald Trump,1717,8.4
